PERSON_ID,GENDER,AGE,JOB TYPE
PERSON_0000054319,male,20,salaried
PERSON_0000054320,male,60,job_type4
PERSON_0000054321,female,20,non_salaried
PERSON_0000054322,male,30,non_salaried
PERSON_0000054323,female,20,job_type5
PERSON_0000054324,female,40,job_type3
PERSON_0000054325,male,20,job_type5
PERSON_0000054326,female,30,job_type5
PERSON_0000054327,male,20,salaried
PERSON_0000054328,male,30,job_type4
PERSON_0000054329,male,60,job_type4
PERSON_0000054330,male,40,job_type3
PERSON_0000054331,male,30,job_type3
PERSON_0000054332,female,30,job_type3
PERSON_0000054333,female,20,job_type3
PERSON_0000054334,male,30,job_type4
PERSON_0000054335,female,60,non_salaried
PERSON_0000054336,male,30,job_type5
PERSON_0000054337,male,30,salaried
PERSON_0000054338,male,40,job_type4
PERSON_0000054339,male,30,salaried
PERSON_0000054340,female,30,job_type3
PERSON_0000054341,female,20,job_type3
PERSON_0000054342,male,40,non_salaried
PERSON_0000054343,female,30,job_type4
PERSON_0000054344,male,60,salaried
PERSON_0000054345,male,60,job_type3
PERSON_0000054346,male,20,job_type4
PERSON_0000054347,male,30,job_type5
PERSON_0000054348,male,40,job_type5
PERSON_0000054349,female,40,job_type3
PERSON_0000054350,male,40,job_type5
PERSON_0000054351,female,60,job_type5
PERSON_0000054352,male,60,job_type3
PERSON_0000054353,female,30,salaried
PERSON_0000054354,male,60,salaried
PERSON_0000054355,female,20,job_type5
PERSON_0000054356,female,30,salaried
PERSON_0000054357,female,20,salaried
PERSON_0000054358,female,30,job_type4
PERSON_0000054359,male,30,job_type4
PERSON_0000054360,female,40,job_type4
PERSON_0000054361,female,20,salaried
PERSON_0000054362,male,30,non_salaried
PERSON_0000054363,female,30,job_type5
PERSON_0000054364,male,60,salaried
PERSON_0000054365,female,30,non_salaried
PERSON_0000054366,female,20,job_type3
PERSON_0000054367,female,30,salaried
PERSON_0000054368,female,40,job_type4
PERSON_0000054369,male,20,job_type4
PERSON_0000054370,female,40,non_salaried
PERSON_0000054371,male,30,job_type3
PERSON_0000054372,male,40,job_type4
PERSON_0000054373,female,60,job_type4
PERSON_0000054374,female,30,job_type3
PERSON_0000054375,female,60,non_salaried
PERSON_0000054376,male,30,job_type4
PERSON_0000054377,female,30,job_type5
PERSON_0000054378,female,40,job_type5
PERSON_0000054379,female,60,job_type3
PERSON_0000054380,male,30,salaried
PERSON_0000054381,male,20,salaried
PERSON_0000054382,female,30,job_type5
PERSON_0000054383,female,30,non_salaried
PERSON_0000054384,female,40,job_type4
PERSON_0000054385,female,20,job_type4
PERSON_0000054386,male,40,non_salaried
PERSON_0000054387,male,20,job_type4
PERSON_0000054388,male,40,non_salaried
PERSON_0000054389,female,60,salaried
PERSON_0000054390,male,60,salaried
PERSON_0000054391,male,60,non_salaried
PERSON_0000054392,female,40,job_type3
PERSON_0000054393,male,30,salaried
PERSON_0000054394,female,20,job_type4
PERSON_0000054395,male,20,non_salaried
PERSON_0000054396,male,60,salaried
PERSON_0000054397,male,60,job_type3
PERSON_0000054398,female,30,job_type4
PERSON_0000054399,female,40,job_type5
PERSON_0000054400,female,30,salaried
PERSON_0000054401,female,30,salaried
PERSON_0000054402,female,40,job_type4
PERSON_0000054403,male,40,job_type4
PERSON_0000054404,male,20,job_type5
PERSON_0000054405,female,60,job_type4
PERSON_0000054406,male,60,non_salaried
PERSON_0000054407,male,60,job_type5
PERSON_0000054408,male,30,salaried
PERSON_0000054409,male,40,job_type5
PERSON_0000054410,female,20,job_type4
PERSON_0000054411,male,20,job_type4
PERSON_0000054412,female,30,non_salaried
PERSON_0000054413,female,40,non_salaried
PERSON_0000054414,male,20,salaried
PERSON_0000054415,female,40,salaried
PERSON_0000054416,female,60,job_type5
PERSON_0000054417,male,60,job_type4
PERSON_0000054418,male,30,salaried
PERSON_0000054419,female,60,job_type5
PERSON_0000054420,female,20,salaried
PERSON_0000054421,female,60,job_type3
PERSON_0000054422,male,20,salaried
PERSON_0000054423,female,20,salaried
PERSON_0000054424,male,60,salaried
PERSON_0000054425,female,30,job_type5
PERSON_0000054426,male,20,job_type3
PERSON_0000054427,male,40,non_salaried
PERSON_0000054428,male,60,job_type5
PERSON_0000054429,female,60,salaried
PERSON_0000054430,male,60,salaried
PERSON_0000054431,female,30,job_type5
PERSON_0000054432,female,40,job_type5
PERSON_0000054433,male,30,job_type3
PERSON_0000054434,female,30,job_type5
PERSON_0000054435,female,20,job_type3
PERSON_0000054436,male,60,job_type4
PERSON_0000054437,female,30,non_salaried
PERSON_0000054438,male,60,job_type5
PERSON_0000054439,male,60,non_salaried
PERSON_0000054440,female,30,job_type5
PERSON_0000054441,male,40,job_type5
PERSON_0000054442,female,30,job_type4
PERSON_0000054443,male,30,non_salaried
PERSON_0000054444,female,30,job_type3
PERSON_0000054445,male,60,salaried
PERSON_0000054446,male,40,job_type5
PERSON_0000054447,male,30,job_type3
PERSON_0000054448,female,30,salaried
PERSON_0000054449,male,60,job_type4
PERSON_0000054450,male,60,non_salaried
PERSON_0000054451,male,40,non_salaried
PERSON_0000054452,male,40,non_salaried
PERSON_0000054453,male,30,job_type3
PERSON_0000054454,male,30,non_salaried
PERSON_0000054455,male,30,salaried
PERSON_0000054456,male,60,job_type5
PERSON_0000054457,female,40,job_type3
PERSON_0000054458,female,20,salaried
PERSON_0000054459,male,60,non_salaried
PERSON_0000054460,male,30,job_type4
PERSON_0000054461,male,60,job_type3
PERSON_0000054462,male,60,non_salaried
PERSON_0000054463,female,40,job_type3
PERSON_0000054464,male,60,job_type4
PERSON_0000054465,male,60,job_type3
PERSON_0000054466,male,60,salaried
PERSON_0000054467,male,20,salaried
PERSON_0000054468,female,60,job_type5
PERSON_0000054469,male,60,job_type3
PERSON_0000054470,male,30,salaried
PERSON_0000054471,male,60,job_type5
PERSON_0000054472,male,30,job_type4
PERSON_0000054473,female,60,job_type3
PERSON_0000054474,male,60,non_salaried
PERSON_0000054475,male,20,non_salaried
PERSON_0000054476,male,60,non_salaried
PERSON_0000054477,male,30,non_salaried
PERSON_0000054478,female,30,salaried
PERSON_0000054479,female,60,job_type5
PERSON_0000054480,female,60,job_type5
PERSON_0000054481,male,40,job_type3
PERSON_0000054482,male,30,non_salaried
PERSON_0000054483,female,60,salaried
PERSON_0000054484,male,40,job_type5
PERSON_0000054485,female,30,non_salaried
PERSON_0000054486,female,60,job_type5
PERSON_0000054487,female,60,non_salaried
PERSON_0000054488,female,30,job_type4
PERSON_0000054489,male,20,job_type3
PERSON_0000054490,male,60,salaried
PERSON_0000054491,male,60,salaried
PERSON_0000054492,female,30,job_type4
PERSON_0000054493,male,30,non_salaried
PERSON_0000054494,male,60,job_type4
PERSON_0000054495,male,60,salaried
PERSON_0000054496,male,30,non_salaried
PERSON_0000054497,male,20,job_type3
PERSON_0000054498,female,30,job_type3
PERSON_0000054499,male,40,job_type5
PERSON_0000054500,male,30,job_type5
PERSON_0000054501,female,60,job_type4
PERSON_0000054502,female,60,job_type4
PERSON_0000054503,female,30,job_type3
PERSON_0000054504,male,40,job_type5
PERSON_0000054505,male,30,salaried
PERSON_0000054506,male,60,non_salaried
PERSON_0000054507,male,20,job_type5
PERSON_0000054508,male,60,job_type3
PERSON_0000054509,male,60,non_salaried
PERSON_0000054510,female,20,non_salaried
PERSON_0000054511,female,60,salaried
PERSON_0000054512,female,30,non_salaried
PERSON_0000054513,male,30,job_type4
PERSON_0000054514,male,30,job_type5
PERSON_0000054515,female,60,job_type5
PERSON_0000054516,male,60,job_type4
PERSON_0000054517,female,20,salaried
PERSON_0000054518,male,60,salaried
PERSON_0000054519,female,60,job_type3
PERSON_0000054520,male,20,salaried
PERSON_0000054521,male,30,salaried
PERSON_0000054522,female,30,job_type5
PERSON_0000054523,female,30,non_salaried
PERSON_0000054524,female,30,job_type3
PERSON_0000054525,female,30,salaried
PERSON_0000054526,male,20,job_type5
PERSON_0000054527,male,20,salaried
PERSON_0000054528,female,30,non_salaried
PERSON_0000054529,male,30,job_type5
PERSON_0000054530,male,30,job_type5
PERSON_0000054531,female,40,job_type3
PERSON_0000054532,female,60,job_type5
PERSON_0000054533,male,30,job_type4
PERSON_0000054534,male,60,job_type5
PERSON_0000054535,female,60,non_salaried
PERSON_0000054536,male,60,salaried
PERSON_0000054537,male,60,job_type3
PERSON_0000054538,female,60,job_type5
PERSON_0000054539,male,20,salaried
PERSON_0000054540,male,30,job_type5
PERSON_0000054541,male,20,job_type5
PERSON_0000054542,male,30,salaried
PERSON_0000054543,female,30,non_salaried
PERSON_0000054544,male,30,job_type3
PERSON_0000054545,male,30,job_type4
PERSON_0000054546,male,40,job_type3
PERSON_0000054547,female,60,job_type5
PERSON_0000054548,male,40,non_salaried
PERSON_0000054549,female,20,non_salaried
PERSON_0000054550,male,60,salaried
PERSON_0000054551,male,60,job_type3
PERSON_0000054552,male,40,salaried
PERSON_0000054553,male,30,job_type5
PERSON_0000054554,female,20,non_salaried
PERSON_0000054555,female,60,salaried
PERSON_0000054556,male,60,job_type3
PERSON_0000054557,female,30,non_salaried
PERSON_0000054558,female,30,job_type5
PERSON_0000054559,male,30,job_type4
PERSON_0000054560,female,60,non_salaried
PERSON_0000054561,male,20,non_salaried
PERSON_0000054562,male,60,salaried
PERSON_0000054563,male,30,job_type4
PERSON_0000054564,male,30,salaried
PERSON_0000054565,male,30,job_type3
PERSON_0000054566,female,30,job_type4
PERSON_0000054567,male,20,non_salaried
PERSON_0000054568,male,40,salaried
PERSON_0000054569,female,30,non_salaried
PERSON_0000054570,female,60,salaried
PERSON_0000054571,female,40,job_type3
PERSON_0000054572,male,60,job_type3
PERSON_0000054573,female,60,job_type5
PERSON_0000054574,male,30,job_type3
PERSON_0000054575,male,40,job_type5
PERSON_0000054576,male,40,job_type4
PERSON_0000054577,male,40,job_type3
PERSON_0000054578,male,60,non_salaried
PERSON_0000054579,female,40,non_salaried
PERSON_0000054580,female,30,job_type4
PERSON_0000054581,female,60,non_salaried
PERSON_0000054582,male,30,job_type4
PERSON_0000054583,female,20,non_salaried
PERSON_0000054584,male,60,job_type3
PERSON_0000054585,female,60,non_salaried
PERSON_0000054586,male,30,job_type5
PERSON_0000054587,male,30,job_type5
PERSON_0000054588,female,20,job_type5
PERSON_0000054589,female,40,non_salaried
PERSON_0000054590,male,30,salaried
PERSON_0000054591,male,60,job_type5
PERSON_0000054592,female,60,job_type4
PERSON_0000054593,male,60,job_type3
PERSON_0000054594,male,60,salaried
PERSON_0000054595,male,60,salaried
PERSON_0000054596,female,20,job_type5
PERSON_0000054597,female,30,job_type3
PERSON_0000054598,female,60,job_type4
PERSON_0000054599,male,30,job_type3
PERSON_0000054600,female,60,job_type4
PERSON_0000054601,female,30,job_type4
PERSON_0000054602,male,60,job_type3
PERSON_0000054603,male,40,job_type4
PERSON_0000054604,female,20,job_type4
PERSON_0000054605,male,60,job_type4
PERSON_0000054606,female,60,salaried
PERSON_0000054607,male,30,salaried
PERSON_0000054608,female,20,non_salaried
PERSON_0000054609,female,30,non_salaried
PERSON_0000054610,female,30,job_type4
PERSON_0000054611,male,20,job_type3
PERSON_0000054612,female,60,job_type5
PERSON_0000054613,male,30,salaried
PERSON_0000054614,male,40,job_type5
PERSON_0000054615,female,60,salaried
PERSON_0000054616,male,60,job_type3
PERSON_0000054617,male,30,job_type4
PERSON_0000054618,male,60,non_salaried
PERSON_0000054619,male,30,job_type4
PERSON_0000054620,male,20,job_type4
PERSON_0000054621,female,60,salaried
PERSON_0000054622,male,60,job_type5
PERSON_0000054623,female,30,job_type5
PERSON_0000054624,female,30,non_salaried
PERSON_0000054625,male,30,job_type5
PERSON_0000054626,male,40,job_type4
PERSON_0000054627,female,20,salaried
PERSON_0000054628,female,20,salaried
PERSON_0000054629,male,60,salaried
PERSON_0000054630,male,30,non_salaried
PERSON_0000054631,male,40,salaried
PERSON_0000054632,male,40,job_type5
PERSON_0000054633,male,40,salaried
PERSON_0000054634,female,20,non_salaried
PERSON_0000054635,male,30,job_type4
PERSON_0000054636,female,20,job_type4
PERSON_0000054637,male,40,job_type4
PERSON_0000054638,female,40,job_type4
PERSON_0000054639,male,60,job_type3
PERSON_0000054640,female,40,salaried
PERSON_0000054641,female,30,salaried
PERSON_0000054642,female,20,salaried
PERSON_0000054643,male,30,salaried
PERSON_0000054644,male,20,salaried
PERSON_0000054645,female,30,non_salaried
PERSON_0000054646,female,60,job_type4
PERSON_0000054647,male,30,job_type5
PERSON_0000054648,male,40,job_type4
PERSON_0000054649,male,30,job_type5
PERSON_0000054650,male,30,job_type5
PERSON_0000054651,male,40,non_salaried
PERSON_0000054652,male,40,job_type5
PERSON_0000054653,female,30,job_type4
PERSON_0000054654,female,30,job_type5
PERSON_0000054655,female,40,job_type3
PERSON_0000054656,male,30,salaried
PERSON_0000054657,male,20,job_type5
PERSON_0000054658,male,40,job_type3
PERSON_0000054659,male,20,non_salaried
PERSON_0000054660,male,60,salaried
PERSON_0000054661,male,40,salaried
PERSON_0000054662,female,40,non_salaried
PERSON_0000054663,male,30,salaried
PERSON_0000054664,male,30,job_type5
PERSON_0000054665,male,60,non_salaried
PERSON_0000054666,female,60,salaried
PERSON_0000054667,male,30,job_type4
PERSON_0000054668,male,30,salaried
PERSON_0000054669,male,60,salaried
PERSON_0000054670,female,60,non_salaried
PERSON_0000054671,male,20,salaried
PERSON_0000054672,male,20,job_type3
PERSON_0000054673,male,30,non_salaried
PERSON_0000054674,male,30,non_salaried
PERSON_0000054675,male,30,job_type3
PERSON_0000054676,female,40,salaried
PERSON_0000054677,male,40,salaried
PERSON_0000054678,male,20,salaried
PERSON_0000054679,female,60,job_type3
PERSON_0000054680,female,60,non_salaried
PERSON_0000054681,male,60,job_type4
PERSON_0000054682,female,60,job_type4
PERSON_0000054683,female,30,job_type4
PERSON_0000054684,male,60,job_type5
PERSON_0000054685,female,60,job_type3
PERSON_0000054686,female,40,job_type3
PERSON_0000054687,female,40,non_salaried
PERSON_0000054688,female,30,salaried
PERSON_0000054689,male,40,non_salaried
PERSON_0000054690,male,40,job_type4
PERSON_0000054691,male,30,non_salaried
PERSON_0000054692,male,20,salaried
PERSON_0000054693,male,30,job_type3
PERSON_0000054694,male,60,salaried
PERSON_0000054695,male,30,non_salaried
PERSON_0000054696,male,30,non_salaried
PERSON_0000054697,female,60,salaried
PERSON_0000054698,female,60,job_type3
PERSON_0000054699,male,30,job_type3
PERSON_0000054700,male,20,job_type3
PERSON_0000054701,male,60,non_salaried
PERSON_0000054702,male,60,job_type4
PERSON_0000054703,male,20,job_type5
PERSON_0000054704,male,30,job_type3
PERSON_0000054705,male,40,job_type5
PERSON_0000054706,male,60,job_type3
PERSON_0000054707,female,30,job_type5
PERSON_0000054708,female,60,non_salaried
PERSON_0000054709,female,60,non_salaried
PERSON_0000054710,male,30,job_type3
PERSON_0000054711,female,20,job_type3
PERSON_0000054712,male,60,non_salaried
PERSON_0000054713,female,40,non_salaried
PERSON_0000054714,female,30,job_type3
PERSON_0000054715,female,60,salaried
PERSON_0000054716,male,40,salaried
PERSON_0000054717,male,30,job_type4
PERSON_0000054718,male,60,job_type5
PERSON_0000054719,male,40,salaried
PERSON_0000054720,male,60,non_salaried
PERSON_0000054721,female,20,job_type3
PERSON_0000054722,female,40,job_type5
PERSON_0000054723,female,30,job_type3
PERSON_0000054724,female,60,non_salaried
PERSON_0000054725,female,60,job_type5
PERSON_0000054726,male,60,salaried
PERSON_0000054727,male,20,job_type5
PERSON_0000054728,female,30,job_type3
PERSON_0000054729,female,60,salaried
PERSON_0000054730,male,40,job_type5
PERSON_0000054731,male,30,salaried
PERSON_0000054732,male,60,job_type3
PERSON_0000054733,female,40,non_salaried
PERSON_0000054734,male,40,job_type4
PERSON_0000054735,female,20,non_salaried
PERSON_0000054736,male,40,non_salaried
PERSON_0000054737,male,60,job_type3
PERSON_0000054738,male,60,salaried
PERSON_0000054739,female,60,job_type5
PERSON_0000054740,male,40,job_type3
PERSON_0000054741,female,60,job_type4
PERSON_0000054742,male,60,job_type3
PERSON_0000054743,female,60,job_type4
PERSON_0000054744,male,40,job_type4
PERSON_0000054745,male,20,job_type3
PERSON_0000054746,male,60,job_type4
PERSON_0000054747,male,30,job_type3
PERSON_0000054748,female,30,salaried
PERSON_0000054749,male,30,job_type5
PERSON_0000054750,female,60,job_type3
PERSON_0000054751,male,30,non_salaried
PERSON_0000054752,female,40,salaried
PERSON_0000054753,male,60,job_type5
PERSON_0000054754,female,30,job_type5
PERSON_0000054755,male,30,job_type4
PERSON_0000054756,male,40,job_type5
PERSON_0000054757,male,30,job_type3
PERSON_0000054758,male,60,job_type3
PERSON_0000054759,male,20,non_salaried
PERSON_0000054760,female,30,job_type5
PERSON_0000054761,female,60,job_type5
PERSON_0000054762,female,60,non_salaried
PERSON_0000054763,female,60,job_type5
PERSON_0000054764,male,60,job_type3
PERSON_0000054765,male,30,salaried
PERSON_0000054766,female,60,salaried
PERSON_0000054767,male,30,job_type3
PERSON_0000054768,male,60,salaried
PERSON_0000054769,female,60,non_salaried
PERSON_0000054770,female,20,salaried
PERSON_0000054771,female,30,job_type4
PERSON_0000054772,male,40,job_type5
PERSON_0000054773,female,60,job_type3
PERSON_0000054774,male,60,non_salaried
PERSON_0000054775,male,30,non_salaried
PERSON_0000054776,male,20,non_salaried
PERSON_0000054777,male,20,job_type4
PERSON_0000054778,male,30,job_type5
PERSON_0000054779,male,30,job_type5
PERSON_0000054780,female,30,job_type5
PERSON_0000054781,male,60,non_salaried
PERSON_0000054782,female,30,job_type5
PERSON_0000054783,female,40,job_type5
PERSON_0000054784,male,60,salaried
PERSON_0000054785,male,30,job_type4
PERSON_0000054786,male,60,salaried
PERSON_0000054787,female,30,job_type4
PERSON_0000054788,female,20,job_type5
PERSON_0000054789,male,60,job_type4
PERSON_0000054790,male,20,salaried
PERSON_0000054791,female,30,non_salaried
PERSON_0000054792,female,30,non_salaried
PERSON_0000054793,male,20,salaried
PERSON_0000054794,female,60,job_type5
PERSON_0000054795,male,30,non_salaried
PERSON_0000054796,male,40,job_type3
PERSON_0000054797,female,40,job_type4
PERSON_0000054798,male,30,job_type5
PERSON_0000054799,male,40,job_type4
PERSON_0000054800,male,40,job_type4
PERSON_0000054801,male,60,job_type5
PERSON_0000054802,female,30,job_type5
PERSON_0000054803,female,40,non_salaried
PERSON_0000054804,female,30,non_salaried
PERSON_0000054805,female,40,job_type4
PERSON_0000054806,male,40,salaried
PERSON_0000054807,male,30,salaried
PERSON_0000054808,female,60,salaried
PERSON_0000054809,male,40,job_type4
PERSON_0000054810,male,20,salaried
PERSON_0000054811,male,40,job_type5
PERSON_0000054812,female,60,job_type5
PERSON_0000054813,female,20,job_type5
PERSON_0000054814,female,40,job_type3
PERSON_0000054815,male,60,job_type4
PERSON_0000054816,female,60,job_type4
PERSON_0000054817,female,20,job_type3
PERSON_0000054818,male,30,job_type5
PERSON_0000054819,female,40,job_type3
PERSON_0000054820,male,60,non_salaried
PERSON_0000054821,female,60,job_type5
PERSON_0000054822,female,40,salaried
PERSON_0000054823,female,60,job_type5
PERSON_0000054824,female,20,job_type4
PERSON_0000054825,male,60,job_type4
PERSON_0000054826,male,30,salaried
PERSON_0000054827,female,30,salaried
PERSON_0000054828,female,40,salaried
PERSON_0000054829,male,60,job_type3
PERSON_0000054830,male,30,job_type4
PERSON_0000054831,male,60,job_type5
PERSON_0000054832,female,60,non_salaried
PERSON_0000054833,female,60,salaried
PERSON_0000054834,female,30,salaried
PERSON_0000054835,female,20,salaried
PERSON_0000054836,male,30,job_type4
PERSON_0000054837,female,30,job_type3
PERSON_0000054838,male,30,non_salaried
PERSON_0000054839,male,40,salaried
PERSON_0000054840,female,60,job_type4
PERSON_0000054841,female,30,job_type4
PERSON_0000054842,male,20,salaried
PERSON_0000054843,male,20,job_type3
PERSON_0000054844,male,40,salaried
PERSON_0000054845,female,40,job_type5
PERSON_0000054846,male,30,non_salaried
PERSON_0000054847,female,20,job_type3
PERSON_0000054848,male,20,job_type3
PERSON_0000054849,male,30,job_type5
PERSON_0000054850,female,30,salaried
PERSON_0000054851,male,30,job_type4
PERSON_0000054852,male,40,job_type3
PERSON_0000054853,female,60,job_type3
PERSON_0000054854,female,30,non_salaried
PERSON_0000054855,male,20,salaried
PERSON_0000054856,female,30,job_type4
PERSON_0000054857,female,60,job_type3
PERSON_0000054858,male,60,non_salaried
PERSON_0000054859,female,20,job_type3
PERSON_0000054860,female,40,non_salaried
PERSON_0000054861,female,30,salaried
PERSON_0000054862,female,30,non_salaried
PERSON_0000054863,male,40,job_type5
PERSON_0000054864,female,60,job_type5
PERSON_0000054865,male,60,job_type4
PERSON_0000054866,male,60,salaried
PERSON_0000054867,female,30,job_type4
PERSON_0000054868,male,40,non_salaried
PERSON_0000054869,female,60,job_type5
PERSON_0000054870,male,40,salaried
PERSON_0000054871,male,60,job_type4
PERSON_0000054872,male,40,job_type5
PERSON_0000054873,male,60,salaried
PERSON_0000054874,male,40,non_salaried
PERSON_0000054875,male,60,job_type5
PERSON_0000054876,female,40,salaried
PERSON_0000054877,female,20,non_salaried
PERSON_0000054878,female,60,non_salaried
PERSON_0000054879,male,40,salaried
PERSON_0000054880,male,30,non_salaried
PERSON_0000054881,male,60,job_type4
PERSON_0000054882,female,60,job_type4
PERSON_0000054883,male,60,job_type5
PERSON_0000054884,male,60,job_type5
PERSON_0000054885,female,30,job_type3
PERSON_0000054886,male,60,job_type4
PERSON_0000054887,male,40,job_type5
PERSON_0000054888,female,60,job_type5
PERSON_0000054889,female,20,job_type5
PERSON_0000054890,male,60,non_salaried
PERSON_0000054891,male,20,non_salaried
PERSON_0000054892,female,30,non_salaried
PERSON_0000054893,male,60,job_type5
PERSON_0000054894,male,30,job_type5
PERSON_0000054895,female,40,salaried
PERSON_0000054896,female,60,job_type4
PERSON_0000054897,female,20,salaried
PERSON_0000054898,male,40,salaried
PERSON_0000054899,male,60,job_type3
PERSON_0000054900,female,20,job_type5
PERSON_0000054901,male,40,non_salaried
PERSON_0000054902,male,30,job_type3
PERSON_0000054903,female,60,non_salaried
PERSON_0000054904,male,30,job_type5
PERSON_0000054905,male,30,job_type4
PERSON_0000054906,male,40,job_type5
PERSON_0000054907,female,20,salaried
PERSON_0000054908,female,20,job_type4
PERSON_0000054909,male,20,non_salaried
PERSON_0000054910,female,60,job_type5
PERSON_0000054911,male,20,job_type3
PERSON_0000054912,female,40,non_salaried
PERSON_0000054913,male,40,job_type5
PERSON_0000054914,female,30,job_type3
PERSON_0000054915,male,60,non_salaried
PERSON_0000054916,male,60,job_type4
PERSON_0000054917,male,20,job_type4
PERSON_0000054918,male,30,job_type3
PERSON_0000054919,female,30,salaried
PERSON_0000054920,male,20,job_type3
PERSON_0000054921,female,40,job_type5
PERSON_0000054922,male,30,non_salaried
PERSON_0000054923,male,60,job_type3
PERSON_0000054924,male,40,non_salaried
PERSON_0000054925,female,40,salaried
PERSON_0000054926,male,20,job_type5
PERSON_0000054927,male,60,salaried
PERSON_0000054928,female,60,non_salaried
PERSON_0000054929,male,60,salaried
PERSON_0000054930,male,40,job_type4
PERSON_0000054931,female,40,job_type4
PERSON_0000054932,female,30,job_type3
PERSON_0000054933,male,20,job_type5
PERSON_0000054934,male,20,job_type3
PERSON_0000054935,female,30,job_type5
PERSON_0000054936,female,60,non_salaried
PERSON_0000054937,male,30,job_type5
PERSON_0000054938,male,40,job_type3
PERSON_0000054939,male,30,job_type3
PERSON_0000054940,female,20,non_salaried
PERSON_0000054941,male,60,job_type3
PERSON_0000054942,female,30,job_type4
PERSON_0000054943,female,30,job_type5
PERSON_0000054944,male,30,job_type4
PERSON_0000054945,male,20,job_type5
PERSON_0000054946,female,60,job_type4
PERSON_0000054947,female,40,job_type4
PERSON_0000054948,male,60,job_type5
PERSON_0000054949,male,20,job_type4
PERSON_0000054950,male,60,non_salaried
PERSON_0000054951,male,60,job_type3
PERSON_0000054952,male,40,non_salaried
PERSON_0000054953,male,60,job_type3
PERSON_0000054954,male,20,job_type4
PERSON_0000054955,male,30,non_salaried
PERSON_0000054956,female,60,salaried
PERSON_0000054957,female,40,job_type4
PERSON_0000054958,male,30,job_type5
PERSON_0000054959,male,20,job_type4
PERSON_0000054960,female,40,job_type4
PERSON_0000054961,female,40,salaried
PERSON_0000054962,male,30,job_type3
PERSON_0000054963,male,30,salaried
PERSON_0000054964,male,60,non_salaried
PERSON_0000054965,male,30,job_type3
PERSON_0000054966,male,60,non_salaried
PERSON_0000054967,male,30,job_type5
PERSON_0000054968,female,60,salaried
PERSON_0000054969,male,30,job_type3
PERSON_0000054970,female,60,non_salaried
PERSON_0000054971,male,30,job_type5
PERSON_0000054972,female,40,job_type4
PERSON_0000054973,female,40,job_type3
PERSON_0000054974,female,60,salaried
PERSON_0000054975,female,20,job_type5
PERSON_0000054976,female,60,job_type4
PERSON_0000054977,male,40,job_type3
PERSON_0000054978,female,30,salaried
PERSON_0000054979,female,40,job_type4
PERSON_0000054980,female,30,job_type4
PERSON_0000054981,male,60,job_type3
PERSON_0000054982,male,30,job_type5
PERSON_0000054983,female,60,job_type3
PERSON_0000054984,male,30,non_salaried
PERSON_0000054985,female,20,non_salaried
PERSON_0000054986,male,60,job_type3
PERSON_0000054987,female,30,non_salaried
PERSON_0000054988,female,20,job_type4
PERSON_0000054989,female,40,non_salaried
PERSON_0000054990,male,60,salaried
PERSON_0000054991,male,20,job_type3
PERSON_0000054992,female,40,job_type3
PERSON_0000054993,female,30,non_salaried
PERSON_0000054994,female,40,salaried
PERSON_0000054995,female,20,job_type4
PERSON_0000054996,female,20,non_salaried
PERSON_0000054997,male,60,non_salaried
PERSON_0000054998,male,30,job_type3
PERSON_0000054999,male,30,job_type5
PERSON_0000055000,female,20,non_salaried
PERSON_0000055001,female,30,job_type3
PERSON_0000055002,female,30,job_type3
PERSON_0000055003,female,20,non_salaried
PERSON_0000055004,female,20,job_type4
PERSON_0000055005,female,30,job_type3
PERSON_0000055006,male,60,job_type5
PERSON_0000055007,male,60,salaried
PERSON_0000055008,male,30,job_type3
PERSON_0000055009,male,60,salaried
PERSON_0000055010,male,30,job_type4
PERSON_0000055011,male,60,job_type4
PERSON_0000055012,male,40,job_type3
PERSON_0000055013,female,40,job_type5
PERSON_0000055014,female,30,job_type4
PERSON_0000055015,male,30,job_type3
PERSON_0000055016,male,40,job_type4
PERSON_0000055017,female,30,job_type5
PERSON_0000055018,male,20,job_type5
PERSON_0000055019,female,60,salaried
PERSON_0000055020,male,30,job_type4
PERSON_0000055021,male,20,job_type4
PERSON_0000055022,male,20,job_type3
PERSON_0000055023,male,20,job_type5
PERSON_0000055024,female,40,job_type4
PERSON_0000055025,male,20,salaried
PERSON_0000055026,male,30,salaried
PERSON_0000055027,male,60,job_type5
PERSON_0000055028,male,30,job_type5
PERSON_0000055029,female,30,salaried
PERSON_0000055030,male,40,salaried
PERSON_0000055031,male,40,job_type5
PERSON_0000055032,female,40,job_type5
PERSON_0000055033,male,40,job_type3
PERSON_0000055034,female,30,job_type5
PERSON_0000055035,male,30,non_salaried
PERSON_0000055036,female,60,job_type5
PERSON_0000055037,male,40,non_salaried
PERSON_0000055038,female,20,job_type3
PERSON_0000055039,female,20,salaried
PERSON_0000055040,male,40,job_type4
PERSON_0000055041,male,20,salaried
PERSON_0000055042,female,60,non_salaried
PERSON_0000055043,female,40,non_salaried
PERSON_0000055044,female,20,non_salaried
PERSON_0000055045,male,60,job_type3
PERSON_0000055046,male,20,job_type5
PERSON_0000055047,male,30,job_type3
PERSON_0000055048,female,30,salaried
PERSON_0000055049,female,60,job_type3
PERSON_0000055050,male,30,salaried
PERSON_0000055051,male,20,non_salaried
PERSON_0000055052,female,20,job_type4
PERSON_0000055053,male,20,job_type4
PERSON_0000055054,male,30,salaried
